diff_len,diff_word,start_word,common,fuzz_ratio,fuzz_sort_ratio,jaccard,word_share,q1_noun,q2_noun,q1_verb,q2_verb,q1_adj,q2_adj,q1_adverb,q2_adverb,q1_conj,q2_conj,q1_pronoun,q2_pronoun,q1_prepo,q2_prepo,manhatten,cos_sim,euclidean,target
-41,-4,1,7,17,25,0.133333333,0.333333333,3,2,2,3,0,0,0,0,0,0,1,0,1,1,3.430477065,0.420160088,1.076884314,1
-38,-1,1,7,36,29,0.181818182,0.583333333,2,2,0,1,1,0,0,0,0,0,0,1,2,2,1.308595725,0.862072033,0.525219892,0
-37,1,0,0,16,15,0.090909091,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,4.531562528,0,1.414213562,0
-37,3,0,5,39,35,0,0.416666667,1,1,1,1,0,0,0,0,0,0,1,0,1,0,2.289993704,0.659410224,0.825336024,1
-46,1,1,7,27,27,0.75,0.875,0,1,2,1,2,2,0,0,0,0,0,0,1,1,0.652545955,0.903101105,0.440224704,1
4,-2,1,14,26,34,0.333333333,0.416666667,3,5,0,1,1,1,0,0,1,1,0,0,3,3,3.174385399,0.570591684,0.926723601,1
3,0,1,8,95,86,0.571428571,0.8,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0.999969048,0.831151234,0.581117486,1
-50,-13,0,3,33,39,0.090909091,0.044444444,3,6,1,4,3,2,1,4,1,2,0,0,1,2,7.764955919,0.019535256,1.40033192,0
-59,-12,1,10,50,58,0.25,0.304347826,1,4,1,2,0,0,0,0,0,0,0,1,0,2,2.99301219,0.636503785,0.85263851,0
-22,-3,0,3,65,62,0.75,0.25,1,1,1,0,1,1,0,0,0,0,0,0,0,0,2.95433467,0.466813844,1.032653045,1
-78,-12,1,13,7,9,0,0.107142857,2,7,0,1,3,2,0,5,0,1,1,1,5,5,8.094560547,0.127172311,1.321232522,0
21,5,0,15,67,65,0,0.37037037,6,4,0,1,0,0,0,1,0,1,0,0,5,3,2.831422644,0.72796959,0.737604786,0
9,3,1,5,68,84,0.111111111,0.625,2,1,1,0,0,1,0,0,0,0,1,0,1,1,0.676358855,0.942362477,0.339521789,0
10,2,0,7,63,62,0.222222222,0.294117647,2,2,0,0,1,0,0,0,0,0,0,0,1,1,2.812087287,0.599316186,0.895191392,0
-48,-8,0,10,27,53,0,0.266666667,4,3,1,2,2,4,1,1,1,1,0,0,1,4,4.872204248,0.43043075,1.067304314,0
0,0,1,4,89,100,0.8,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1
19,1,1,8,52,66,0.25,0.296296296,4,3,2,2,4,2,1,2,0,0,0,0,1,2,4.835483182,0.317903386,1.167986827,1
150,25,0,8,19,28,0.230769231,0.125,4,4,3,0,7,0,2,0,0,0,0,0,4,1,4.411606121,0.546455764,0.952411924,0
60,7,0,1,28,19,0.222222222,0.05,4,1,0,1,0,1,1,0,0,1,0,0,2,1,5.263488902,0.015111122,1.403487711,0
5,0,1,9,86,78,1,0.818181818,2,2,0,0,0,0,0,0,0,0,0,0,2,2,0.833164252,0.837068649,0.570843851,0
59,11,0,0,27,26,0.181818182,0,3,1,2,1,4,0,0,0,0,0,0,0,2,0,5.513310215,0,1.414213562,0
-14,-2,1,7,82,81,0.125,0.777777778,2,2,0,0,0,1,0,0,0,0,0,0,2,2,1.274596828,0.802839417,0.627949971,1
22,4,0,10,58,54,0.083333333,0.473684211,3,3,1,1,1,1,1,0,0,0,1,0,2,1,2.987818933,0.481510112,1.018322039,1
18,4,1,4,57,69,0.3,0.4,2,1,1,0,1,1,0,0,0,0,0,0,0,0,2.208212376,0.552815785,0.945710543,0
-107,-21,0,1,27,24,0.133333333,0.026315789,2,6,3,2,1,2,0,2,0,3,0,0,0,4,6.697550501,0.008920561,1.407891643,0
-18,-3,1,5,67,62,1,0.5,2,2,1,3,1,0,0,0,0,0,0,0,0,0,2.308482261,0.546513468,0.952351334,1
-1,0,0,3,63,61,1,0.333333333,1,1,1,1,0,1,0,0,0,0,0,0,1,1,2.15043697,0.622954142,0.868384543,1
-9,-1,1,2,57,43,0.083333333,0.222222222,1,2,0,0,1,0,0,0,0,0,0,0,0,1,2.145182656,0.515044961,0.984840128,1
-6,-2,1,7,90,90,0.666666667,0.777777778,2,2,2,1,0,0,0,0,0,0,0,1,1,1,0.804373168,0.906607364,0.432186617,0
-5,-1,1,2,30,39,0.181818182,0.105263158,2,4,0,0,0,0,0,0,0,1,0,0,1,0,5.228402491,0.017738746,1.401614251,0
-7,-2,0,5,67,72,1,0.384615385,3,3,1,0,0,1,1,0,0,0,0,0,0,0,1.798965811,0.780525047,0.662532947,1
-6,-2,0,14,49,61,0.142857143,0.259259259,1,5,2,2,1,0,0,0,0,0,1,0,2,1,3.310060133,0.563427072,0.93442274,0
7,1,1,18,70,93,0.357142857,0.722222222,3,3,2,2,4,2,0,0,0,1,0,0,1,1,0.867068983,0.941567863,0.34185417,1
-6,-1,1,2,75,71,0.357142857,0.285714286,2,2,1,0,0,2,0,0,0,0,0,0,0,0,2.928369641,0.18297689,1.278298173,0
-55,-14,0,3,33,38,0.5,0.103448276,4,5,0,2,1,1,0,0,0,1,0,2,1,2,4.78440023,0.342554813,1.146686694,0
32,5,0,9,59,68,0.153846154,0.421052632,3,2,2,2,0,0,0,0,0,0,1,0,2,0,3.055603529,0.601159943,0.893129394,1
3,0,0,3,62,74,0.076923077,0.2,1,2,0,0,1,1,1,0,0,0,0,0,2,1,3.268383469,0.417624559,1.07923625,0
-11,-4,0,3,46,65,0.272727273,0.157894737,2,1,0,2,1,3,0,0,0,0,0,0,1,2,3.900627075,0.340200933,1.148737627,0
2,0,1,27,95,94,0,0.6,3,3,1,1,1,1,0,0,1,1,0,0,2,2,0.810142874,0.853354116,0.541564187,0
-29,-7,0,0,30,36,0.125,0,1,5,0,2,1,0,0,0,0,0,0,0,0,1,4.632488185,0,1.414213562,0
-24,-4,0,7,51,56,0.125,0.259259259,2,1,1,2,0,1,0,3,0,0,2,2,1,1,4.539034187,0.451287142,1.047580888,0
-30,-7,1,6,48,60,0,0.235294118,0,1,0,1,0,0,0,0,0,1,1,2,1,3,3.293532978,0.466326922,1.033124463,1
-9,-2,1,4,67,62,0.25,0.25,1,3,3,2,0,1,0,1,0,0,1,0,0,0,3.323344345,0.406805255,1.08921508,1
28,5,0,2,26,37,0.166666667,0.105263158,2,2,1,1,2,0,0,0,0,0,0,0,2,0,3.497264385,0.557299411,0.940957585,0
-3,1,1,8,76,76,1,0.533333333,5,6,0,0,0,0,0,0,0,0,0,0,2,1,2.087961882,0.697848144,0.777369739,1
-73,-11,1,7,41,49,0.4,0.129032258,3,7,0,1,1,3,0,0,0,0,0,0,2,3,5.369703945,0.189082826,1.273512602,0
6,0,1,8,85,85,1,0.8,4,4,0,0,0,0,0,0,0,0,0,0,1,1,1.337973847,0.642790951,0.845232571,0
50,9,0,10,22,33,0,0.120689655,2,0,2,1,3,3,1,0,1,2,5,1,4,3,7.420083223,0.105760891,1.337339978,0
8,2,1,14,92,92,1,0.625,6,3,0,1,0,0,0,0,0,1,0,0,2,2,0.926991283,0.91282587,0.417550307,1
-6,1,1,6,67,69,0,0.4,1,1,0,0,2,2,0,0,0,0,0,0,1,1,2.659764512,0.548327212,0.950444935,1
-53,-8,1,13,56,61,0.153846154,0.259259259,2,4,2,1,1,2,0,1,0,0,1,0,3,2,3.743348371,0.540298931,0.958854597,1
-19,-4,0,2,36,47,0.083333333,0.125,1,1,2,2,0,1,0,0,0,1,1,0,0,0,4.221322423,0.184853337,1.276829404,0
1,0,1,2,87,79,0.636363636,0.333333333,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1.823422327,0.449183384,1.049587172,1
-31,-6,0,5,43,52,0,0.285714286,0,5,2,0,0,1,2,1,0,0,0,0,0,0,2.385949768,0.682801167,0.796490844,0
80,15,0,8,44,46,1,0.275862069,4,0,2,1,2,2,2,1,0,0,0,0,4,1,5.082430633,0.321830111,1.164620015,0
0,-1,0,8,51,58,0.5,0.35,2,1,1,1,2,2,0,2,0,1,0,1,2,0,2.967765524,0.446157898,1.052465774,1
-39,-9,0,5,35,55,0.153846154,0.277777778,2,4,1,3,0,0,0,1,0,0,1,0,0,0,3.090602038,0.511228677,0.988707563,1
-8,-1,1,6,60,80,0.333333333,0.357142857,1,1,1,2,1,2,1,1,0,1,0,0,0,0,2.353445265,0.573220264,0.923882823,1
-18,-4,1,6,51,62,0.222222222,0.333333333,3,3,0,1,3,2,0,0,0,0,0,1,1,1,3.682804287,0.363033798,1.128686141,0
-1,0,1,7,81,94,0.714285714,0.777777778,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0.476685767,0.95182645,0.310398292,1
-3,-2,1,7,75,82,0.125,0.538461538,3,3,0,0,0,0,0,1,1,1,0,0,1,1,2.431062607,0.436434716,1.061664056,0
-35,-5,0,3,43,36,1,0.25,1,2,1,1,0,3,0,0,0,0,0,0,1,2,3.081706158,0.513315787,0.986594357,1
22,6,1,4,51,54,0.181818182,0.222222222,4,2,1,2,1,2,1,0,0,0,0,0,2,0,3.771295782,0.400087722,1.095365033,0
-7,-2,1,6,80,77,0.1,0.428571429,2,2,1,0,0,0,0,0,0,0,0,0,0,2,2.694887086,0.510385005,0.989560504,0
41,5,0,4,28,48,0,0.19047619,6,5,0,0,1,0,1,0,1,0,0,0,2,1,4.53185579,0.379660901,1.113857351,0
27,5,0,1,41,45,0.111111111,0.05,1,3,1,1,2,0,0,0,0,0,0,1,2,0,4.853624068,0.165884742,1.291599983,0
17,3,1,15,36,86,0.083333333,0.588235294,2,2,0,0,1,1,1,0,2,1,0,0,0,1,0.9420368,0.925262798,0.386619197,1
18,4,0,5,65,61,0.666666667,0.454545455,2,1,3,2,0,0,0,0,0,0,0,0,0,0,1.994248429,0.660041778,0.82457046,1
-7,-1,1,7,85,89,1,0.583333333,2,3,0,0,1,2,0,0,0,0,0,0,1,1,2.108935609,0.563134368,0.934735932,1
8,3,0,5,65,61,1,0.214285714,1,0,1,2,1,1,0,1,0,0,2,1,1,0,3.189990434,0.389609064,1.104889982,0
-4,-1,0,1,43,55,0,0.125,0,0,2,2,0,0,0,0,0,0,0,0,0,1,3.385348875,0.029321949,1.393325555,0
-14,-3,0,5,61,64,0,0.277777778,1,2,1,2,1,1,0,0,0,0,0,0,1,2,3.346888433,0.453187768,1.045765014,0
11,1,0,4,41,53,0.363636364,0.114285714,7,1,0,2,2,0,0,1,0,0,0,1,3,3,6.48429919,0.166994747,1.290740294,0
14,2,1,8,66,71,0.75,0.4,3,4,2,2,2,2,0,0,0,0,1,1,2,1,3.793134557,0.458960578,1.040230188,1
-38,-7,1,7,50,51,1,0.315789474,2,2,1,2,0,5,1,0,0,0,0,0,1,1,4.116100514,0.352027134,1.138396123,0
-9,-3,0,2,42,67,0.090909091,0.133333333,1,1,0,1,0,1,0,0,0,0,0,0,1,2,3.178992848,0.319122355,1.16694271,1
3,1,1,9,96,96,1,0.9,1,1,2,2,1,1,0,0,0,0,0,0,2,1,0.157323278,0.990907858,0.134849116,1
10,2,0,2,49,53,0,0.142857143,2,3,0,0,1,0,1,0,0,0,0,0,1,1,3.28563306,0.389585858,1.104910985,0
70,15,0,13,25,44,0,0.177777778,5,4,3,2,2,1,0,1,1,1,1,0,4,2,5.951287177,0.283424913,1.197142503,0
19,4,0,3,64,53,0.75,0.2,3,2,1,2,0,0,0,0,0,0,0,0,1,1,2.791943726,0.675557136,0.805534437,1
2,-1,1,7,82,79,1,0.4375,2,1,1,2,0,0,0,0,0,0,1,1,1,1,2.060335551,0.73958151,0.721690363,1
33,6,1,7,48,62,0.071428571,0.411764706,3,1,0,0,1,1,0,0,1,0,0,0,2,1,3.236334958,0.516024,0.983845516,1
5,2,0,5,29,38,0,0.096774194,5,4,2,1,0,2,1,0,0,0,1,0,3,2,6.129878541,0.049363851,1.378866309,0
5,1,1,4,88,87,1,0.8,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0.68370287,0.882816627,0.484114394,0
33,6,0,4,49,55,0,0.333333333,2,1,0,0,0,0,2,0,0,0,0,0,2,0,2.505333241,0.646852369,0.840413744,0
-10,-1,1,3,68,67,0,0.375,2,2,0,1,0,0,0,0,0,0,0,0,1,1,1.40437826,0.817775366,0.603696338,0
-63,-9,0,4,36,48,0.333333333,0.136363636,3,3,0,0,0,1,0,1,0,0,0,1,1,3,5.16946405,0.135091623,1.315224982,0
7,0,0,10,46,68,0.083333333,0.333333333,2,2,2,1,1,1,1,1,0,0,1,2,2,2,3.633416414,0.394567823,1.100392818,1
-2,0,1,12,58,58,0.2,0.212121212,2,3,2,2,0,1,1,2,1,1,1,2,3,2,5.046752468,0.302386402,1.181197357,0
60,16,0,3,15,26,0.166666667,0.027027027,1,2,3,1,2,0,0,0,1,0,3,0,4,1,6.538495422,0.02962404,1.393108725,0
16,3,1,5,66,73,0.111111111,0.416666667,3,2,2,2,1,0,0,0,0,0,0,0,2,0,2.650812687,0.607000308,0.886566063,1
13,2,1,6,73,70,1,0.428571429,3,2,2,1,0,1,0,1,0,0,0,0,1,1,2.510692042,0.573766705,0.923291173,1
-12,-3,1,6,85,84,1,0.666666667,0,3,0,0,2,1,1,1,0,0,0,0,0,0,0.682329066,0.917846403,0.405348237,1
7,2,0,11,69,87,0.222222222,0.714285714,3,3,2,1,0,0,0,0,1,1,0,0,2,2,1.283006028,0.780055881,0.663240709,1
-1,1,1,5,72,66,1,0.416666667,1,1,2,1,0,0,0,0,0,0,1,1,2,1,1.838630182,0.683094243,0.796122801,1
-13,-6,1,8,49,61,0,0.259259259,3,3,1,2,2,2,0,0,0,0,0,1,2,1,3.824536963,0.466889261,1.03258001,0
6,1,1,15,95,91,1,0.833333333,0,1,0,0,1,1,0,0,1,1,1,0,2,3,0.961675611,0.820872925,0.598543358,0
8,2,1,17,50,92,0.230769231,0.444444444,3,3,0,0,1,1,1,0,1,1,0,0,1,0,0.842902128,0.926056819,0.38455996,1
-3,0,1,3,60,54,1,0.6,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1.779471149,0.229270398,1.241555156,0
0,0,1,5,87,79,1,0.714285714,0,1,2,2,1,1,0,0,0,0,0,0,0,0,1.230711438,0.722751145,0.74464603,1
-22,-5,1,2,42,51,0,0.117647059,3,4,0,0,1,0,0,0,0,1,0,1,1,1,4.805683765,0.073230758,1.361447202,0
-5,-2,1,14,76,80,0.1,0.416666667,3,4,1,1,0,0,0,0,1,1,0,0,3,3,3.694163184,0.439004889,1.059240399,1
3,-1,1,3,66,72,0.461538462,0.214285714,0,3,0,1,2,2,0,0,0,2,0,0,1,0,3.05608054,0.365925656,1.12612108,1
-20,0,1,1,30,32,0.111111111,0.037037037,3,1,0,0,2,2,1,1,0,1,1,0,2,1,6.446818972,0.018918987,1.400771939,0
3,1,0,11,98,98,0.571428571,0.916666667,4,5,1,1,1,0,0,0,0,0,0,0,2,1,0.20962054,0.985732901,0.168920686,0
3,0,1,5,77,83,1,0.555555556,2,3,0,0,0,0,0,0,0,0,0,0,1,1,1.534541378,0.744817075,0.714398943,1
-6,-2,1,6,78,77,0.15,0.6,1,2,2,2,1,1,1,0,0,0,0,0,0,1,1.389619759,0.642279751,0.845837158,0
-21,-5,0,0,40,35,0.25,0,1,2,1,0,1,2,0,0,0,1,1,0,0,1,4.677405882,0,1.414213562,0
-3,-1,0,3,79,83,1,0.5,0,0,2,1,0,0,0,0,0,0,1,1,0,0,1.244529903,0.793551763,0.642570209,0
-1,0,1,2,87,86,1,0.5,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0.77989086,0.829419798,0.58408938,0
-1,-1,0,5,68,90,0.076923077,0.5,2,3,0,0,0,0,0,0,0,0,0,0,0,1,1.395316046,0.779267371,0.66442852,1
-17,-2,0,14,24,57,0.25,0.151515152,6,8,2,1,1,2,0,0,1,0,1,0,1,5,4.183423013,0.424327967,1.073007021,0
-7,-1,0,5,41,51,0.090909091,0.121212121,6,5,0,0,0,1,0,0,1,0,0,1,2,2,6.133727474,0.2042576,1.261540645,0
-4,-2,1,5,69,67,1,0.294117647,3,5,0,0,0,1,0,0,0,0,0,0,2,2,3.490456825,0.392497418,1.102272727,1
5,0,0,4,68,58,0.454545455,0.333333333,1,2,1,1,0,1,0,0,0,0,0,0,0,0,2.463372036,0.571965771,0.925239676,1
0,0,0,8,79,85,0,0.666666667,0,1,1,1,0,0,0,0,1,1,2,1,1,1,1.606505679,0.680958807,0.798800592,1
-2,2,0,3,38,58,0,0.272727273,4,3,1,1,0,0,0,0,0,0,0,0,1,0,2.312755255,0.589594325,0.905986396,0
-16,-3,1,5,73,68,0,0.416666667,0,1,0,0,2,1,0,0,0,0,0,1,1,1,1.865019007,0.755969155,0.698614121,0
-24,-5,1,16,64,69,0.636363636,0.444444444,3,6,0,1,0,0,0,0,0,1,1,0,2,3,3.366871048,0.630156363,0.860050739,1
-10,-2,1,4,66,65,1,0.285714286,0,3,0,0,1,1,0,0,0,0,0,0,1,1,3.765084739,0.181664707,1.27932427,0
-14,-3,0,3,63,57,1,0.25,3,2,1,1,0,0,0,0,0,0,0,2,0,0,2.846956975,0.49714082,1.002855104,0
12,2,0,3,61,65,0.25,0.166666667,1,1,0,0,1,0,0,0,0,0,0,0,1,1,3.984450477,0.047154917,1.380467372,0
2,0,0,4,38,40,0,0.142857143,5,1,0,2,1,2,1,0,0,0,1,1,1,0,5.931277483,0.109357201,1.334648118,0
3,2,0,3,75,75,1,0.333333333,1,1,3,1,0,0,0,0,0,0,0,0,0,0,1.294818537,0.827538498,0.587301459,1
-11,-2,1,6,85,85,0.285714286,0.75,1,2,2,2,0,0,0,0,0,0,0,0,0,1,1.112723886,0.797340505,0.636646675,1
-3,-1,0,4,70,59,1,0.444444444,2,2,1,2,0,0,0,0,0,0,0,0,0,1,1.452784982,0.789703153,0.648531953,0
120,20,0,7,36,43,0.214285714,0.12,8,5,3,1,0,1,0,0,0,0,2,0,2,1,7.09278688,0.246922494,1.227255072,0
-23,-3,0,9,57,67,0.375,0.45,1,2,2,1,0,1,0,0,1,1,0,0,1,2,2.721378831,0.593457046,0.901712764,1
-2,0,0,3,91,91,0.444444444,0.428571429,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1.019834762,0.865747267,0.51817513,1
5,1,0,2,57,39,0.272727273,0.285714286,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.578911435,0.235506283,1.236522315,1
-17,-3,1,10,62,78,0.230769231,0.666666667,1,2,1,1,0,0,0,0,0,0,1,2,3,4,1.586827606,0.675250016,0.805915608,0
-21,-6,0,6,51,60,0.2,0.263157895,2,3,1,2,0,2,1,0,0,0,0,1,1,3,4.070172442,0.348748354,1.141272663,0
8,0,1,5,60,61,0.111111111,0.263157895,1,1,0,0,1,1,0,1,0,1,1,1,1,0,3.980578003,0.351480257,1.138876414,1
-12,-1,1,8,80,82,0.307692308,0.727272727,1,2,1,1,1,1,0,0,0,0,1,0,1,2,1.261872165,0.80136362,0.630295772,0
8,2,1,3,83,82,0.181818182,0.6,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0.707421662,0.910341931,0.423457362,0
0,-1,1,3,74,76,0.444444444,0.375,2,1,0,2,0,0,0,0,0,0,0,0,0,0,1.732938081,0.634043819,0.855518768,1
-60,-10,1,9,44,56,0.2,0.128205128,1,6,2,3,3,1,0,2,0,1,0,2,2,1,4.984166541,0.172217572,1.286687552,0
-5,-1,1,10,85,81,0.1,0.642857143,2,1,0,0,1,2,0,0,1,1,0,0,1,1,1.441312077,0.763813359,0.687294174,1
2,-2,1,6,75,71,0.230769231,0.5,3,3,0,0,0,0,0,0,1,1,0,0,1,1,2.710139825,0.227383038,1.243074384,0
-87,-15,0,2,28,35,0.230769231,0.068965517,1,4,3,1,0,0,0,1,0,1,0,2,0,3,5.88202836,0.13830174,1.312781977,0
7,0,0,5,50,46,0,0.2,6,6,1,2,1,0,0,0,0,0,0,0,2,4,4.287066963,0.400590553,1.094905884,0
28,5,0,3,56,61,0,0.1875,1,1,0,0,2,1,0,0,0,0,1,0,0,1,3.419785415,0.446261823,1.052367024,0
-2,0,0,4,55,63,1,0.285714286,2,4,0,0,0,0,0,0,0,0,0,0,1,0,2.663619071,0.582202424,0.914108938,0
-90,-17,0,0,27,21,0.166666667,0,3,5,1,1,1,2,1,0,0,1,0,2,0,5,7.08552591,0,1.414213562,0
91,21,0,9,37,49,0.133333333,0.21875,6,2,4,2,2,0,0,0,0,0,1,0,5,1,3.933584855,0.5707245,0.926580272,0
13,3,0,2,49,59,1,0.153846154,2,1,2,2,0,0,0,0,0,0,0,1,0,0,2.784223149,0.60980357,0.883398472,1
7,2,1,5,89,89,0,0.555555556,3,2,0,0,0,0,0,0,0,0,0,0,1,0,2.524056579,0.429510548,1.06816614,0
-16,-3,0,2,66,68,0.142857143,0.285714286,1,2,0,1,1,1,0,0,0,0,0,0,0,0,1.820104577,0.5974473,0.897276658,1
13,4,1,4,53,57,0.111111111,0.333333333,1,3,0,0,1,1,2,0,1,0,0,0,0,0,3.072638385,0.279459242,1.200450547,0
-87,-16,1,12,39,46,0.25,0.230769231,1,2,1,2,2,3,0,3,0,0,1,2,0,5,5.643629203,0.354043976,1.13662309,0
2,-3,1,3,55,58,0,0.166666667,2,4,0,0,1,0,0,0,0,1,0,1,0,1,3.392704293,0.447925471,1.050784972,0
-9,-2,0,3,46,49,0,0.130434783,6,3,0,2,0,0,0,1,0,0,0,0,1,1,4.648511411,0.252291769,1.222872218,0
-8,0,0,3,64,63,0.333333333,0.2,1,0,1,1,0,1,0,0,0,0,0,0,1,1,4.024497872,0.199159857,1.265575081,1
-10,-1,1,4,72,68,0.153846154,0.444444444,1,2,1,0,0,1,0,0,0,0,1,0,0,1,1.784055626,0.609037408,0.884265336,1
10,3,0,5,61,67,0,0.357142857,2,3,0,0,1,1,1,1,0,0,1,0,0,0,1.733577078,0.749623958,0.707638386,1
0,0,0,6,59,82,0,0.5,0,1,2,2,0,0,1,0,0,0,0,0,1,1,1.512614123,0.769357336,0.679179894,1
2,1,0,3,65,67,0.222222222,0.3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,2.811329058,0.381362234,1.112328878,1
2,0,1,10,95,95,0.666666667,0.833333333,3,4,0,0,2,1,1,1,0,0,0,0,1,1,0.858240121,0.843458646,0.559537942,0
10,1,1,15,76,76,0.272727273,0.45,6,4,2,1,0,0,0,1,0,0,0,0,2,1,2.2060054,0.675239212,0.805929014,0
-4,-2,1,5,78,71,0.222222222,0.384615385,0,1,0,0,1,1,1,1,0,0,0,1,0,0,2.700414217,0.481239084,1.018588157,1
0,0,1,16,95,91,1,0.764705882,0,0,3,3,1,1,0,0,0,0,1,1,2,2,1.149751919,0.775456407,0.670139677,0
-65,-10,0,12,35,46,0,0.135135135,5,4,1,1,1,5,0,0,0,0,1,0,4,2,5.230542002,0.343409635,1.14594098,0
1,0,1,16,94,93,1,0.764705882,0,0,1,1,1,1,0,0,0,0,1,1,2,2,1.092141401,0.795199731,0.64000042,0
22,5,1,6,64,69,0.333333333,0.461538462,1,1,0,0,0,1,0,0,0,0,1,0,2,0,2.24772483,0.583838256,0.912317646,0
6,0,0,0,28,22,0,0,1,3,0,2,0,1,0,0,1,0,1,0,1,1,5.693494807,0,1.414213562,0
6,1,1,3,64,57,0,0.285714286,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1.279503552,0.817767135,0.603709971,0
11,0,0,3,65,57,0.0625,0.142857143,0,1,0,0,0,0,2,0,1,1,0,0,1,3,3.827378377,0.196006959,1.268063911,0
3,0,0,1,41,66,0.4,0.111111111,0,1,0,1,3,0,1,0,0,0,0,0,0,0,3.215373352,0.195821115,1.26821046,0
4,1,1,15,56,67,1,0.258064516,6,5,2,1,1,1,0,0,0,0,0,1,1,2,3.495264662,0.39398761,1.10091997,0
-3,-1,1,6,80,68,0.75,0.352941176,3,3,2,2,0,2,0,0,0,0,0,0,1,0,3.031506077,0.396363025,1.098760187,0
-6,-2,0,4,66,62,0.75,0.333333333,1,1,2,3,1,1,0,0,0,0,0,0,0,0,2.20301432,0.668336187,0.814449277,1
12,3,1,7,85,84,1,0.7,2,1,3,2,1,0,0,1,0,0,0,0,0,0,1.513729003,0.743414941,0.716358932,1
34,5,1,8,68,56,1,0.533333333,4,3,0,0,3,1,0,0,1,1,0,0,1,0,2.357832702,0.578938807,0.917672265,0
-41,-10,0,2,35,46,0,0.1,0,3,2,1,0,2,0,4,0,0,1,1,0,1,4.851270868,0.172388007,1.286555085,0
-1,1,1,4,81,81,1,0.363636364,2,2,1,0,0,0,0,0,0,0,1,0,1,1,1.903056986,0.724012255,0.74295053,1
-6,-2,1,5,69,74,0,0.555555556,0,1,1,1,2,1,0,0,0,0,0,0,1,1,1.854385858,0.591906563,0.903430614,0
0,0,0,5,84,80,1,0.555555556,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1.674008516,0.669076612,0.813539658,0
-14,-4,0,24,40,53,0,0.191489362,2,7,0,1,4,2,0,0,1,1,2,1,0,0,4.359072238,0.587385829,0.908420796,0
-18,-5,0,2,40,41,0,0.105263158,0,1,1,2,1,2,0,0,0,1,1,0,1,1,4.090303123,0.192074705,1.271161119,0
-6,-2,1,5,70,58,1,0.454545455,2,2,2,2,0,0,0,0,0,1,0,0,0,0,2.305697834,0.490487463,1.009467718,1
-10,-2,0,0,28,31,0.181818182,0,2,2,1,0,0,2,0,0,0,0,1,0,1,2,4.741770599,0,1.414213562,0
41,7,0,21,54,70,0.333333333,0.324324324,7,6,2,2,1,1,1,1,2,1,1,0,3,1,4.425204363,0.404784778,1.091068487,0
-41,-4,0,6,62,61,0,0.263157895,3,3,0,0,0,1,0,0,0,0,0,0,2,3,4.016128393,0.345625891,1.14400534,0
-1,0,1,7,93,93,1,0.777777778,2,2,1,2,0,0,1,0,0,0,0,0,1,1,0.379743474,0.965321832,0.263355913,1
8,2,0,2,34,43,0.142857143,0.166666667,4,3,0,0,1,1,0,0,0,0,0,0,1,0,3.360682458,0.255632351,1.22013741,0
-17,-3,0,2,42,55,0.454545455,0.086956522,3,0,0,2,0,2,0,0,1,2,0,0,0,0,4.891905585,0.218506907,1.250194459,0
-5,-1,0,6,65,66,0.8,0.3125,1,3,0,0,1,2,0,0,1,1,0,0,1,2,2.528015423,0.665660832,0.817727544,1
-11,-3,0,4,73,70,1,0.307692308,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1.535090387,0.833890285,0.576384793,0
16,4,0,6,35,61,0,0.25,6,6,0,0,4,2,0,1,0,0,0,0,2,1,5.205316894,0.227373606,1.243081971,0
-11,-2,1,6,81,79,0.6,0.428571429,2,1,3,2,0,1,1,0,0,0,0,2,0,0,2.501316587,0.491513193,1.008451097,1
-29,-5,0,7,62,63,0.083333333,0.4,2,2,0,0,1,2,0,1,0,1,0,0,1,2,2.960070663,0.552511236,0.94603252,0
5,2,0,3,55,87,0.333333333,0.428571429,1,0,1,1,0,0,0,0,0,0,0,0,1,0,2.297217619,0.253676155,1.221739616,0
21,3,0,1,22,38,0,0.055555556,2,0,0,1,3,0,0,0,0,0,1,0,1,1,5.023280845,0.00608256,1.409905982,0
-15,-4,1,4,62,64,0.272727273,0.222222222,0,2,1,1,0,0,1,0,0,0,1,1,0,2,4.19303551,0.193165821,1.270302467,0
-2,0,0,3,88,78,1,0.6,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0.738439608,0.887825234,0.473655499,0
-5,-2,0,0,22,20,0.071428571,0,2,5,0,0,1,1,0,0,0,1,0,0,1,1,5.274254866,0,1.414213562,0
19,2,1,9,77,76,0.153846154,0.571428571,3,3,0,0,3,2,0,0,1,1,0,0,1,1,2.380175549,0.545692297,0.953213201,1
